#  L TT            EE            BB            TE            PP            PT            PE           
2029 2.2829133e+02 6.9583525e+00 4.3346492e-02 -1.6344607e+01 1.1835282e-09 7.9725991e-07 -5.3544238e-08
2030 2.2817796e+02 6.9103996e+00 4.3304198e-02 -1.6249517e+01 1.1820174e-09 8.1363910e-07 -5.3390785e-08
2031 2.2805943e+02 6.8628289e+00 4.3261908e-02 -1.6152486e+01 1.1805087e-09 8.2953829e-07 -5.3228044e-08
2032 2.2793433e+02 6.8156400e+00 4.3219620e-02 -1.6053648e+01 1.1790022e-09 8.4488802e-07 -5.3054281e-08
2033 2.2780273e+02 6.7688624e+00 4.3177331e-02 -1.5952985e+01 1.1774978e-09 8.5961878e-07 -5.2867765e-08
2034 2.2766544e+02 6.7225032e+00 4.3135038e-02 -1.5850555e+01 1.1759956e-09 8.7366110e-07 -5.2666763e-08
2035 2.2752178e+02 6.6765772e+00 4.3092738e-02 -1.5746343e+01 1.1744954e-09 8.8694549e-07 -5.2449544e-08
2036 2.2737182e+02 6.6310844e+00 4.3050427e-02 -1.5640479e+01 1.1729974e-09 8.9940247e-07 -5.2214374e-08
2037 2.2721488e+02 6.5860324e+00 4.3008104e-02 -1.5532873e+01 1.1715015e-09 9.1096255e-07 -5.1959522e-08
2038 2.2705176e+02 6.5414438e+00 4.2965764e-02 -1.5423728e+01 1.1700078e-09 9.2155625e-07 -5.1683255e-08
2039 2.2688178e+02 6.4973188e+00 4.2923406e-02 -1.5312954e+01 1.1685161e-09 9.3111409e-07 -5.1383841e-08
2040 2.2670500e+02 6.4536729e+00 4.2881026e-02 -1.5200681e+01 1.1670265e-09 9.3956657e-07 -5.1059548e-08
2041 2.2652073e+02 6.4105067e+00 4.2838621e-02 -1.5086890e+01 1.1655391e-09 9.4684423e-07 -5.0708643e-08
2042 2.2632976e+02 6.3678358e+00 4.2796189e-02 -1.4971638e+01 1.1640537e-09 9.5287756e-07 -5.0329395e-08
2043 2.2613216e+02 6.3256759e+00 4.2753726e-02 -1.4854979e+01 1.1625704e-09 9.5759710e-07 -4.9920071e-08
2044 2.2592723e+02 6.2840354e+00 4.2711230e-02 -1.4736969e+01 1.1610892e-09 9.6093335e-07 -4.9478939e-08
2045 2.2571576e+02 6.2429230e+00 4.2668698e-02 -1.4617664e+01 1.1596101e-09 9.6281684e-07 -4.9004266e-08
2046 2.2549706e+02 6.2023473e+00 4.2626126e-02 -1.4497043e+01 1.1581331e-09 9.6317807e-07 -4.8494321e-08
2047 2.2527044e+02 6.1623171e+00 4.2583512e-02 -1.4375310e+01 1.1566582e-09 9.6194757e-07 -4.7947370e-08
2048 2.2503742e+02 6.1228563e+00 4.2540854e-02 -1.4252445e+01 1.1551853e-09 9.5905585e-07 -4.7361683e-08
2049 2.2479731e+02 6.0839591e+00 4.2498148e-02 -1.4128503e+01 1.1537145e-09 9.5443344e-07 -4.6735526e-08
2050 2.2455014e+02 6.0456422e+00 4.2455392e-02 -1.4003463e+01 1.1522458e-09 9.4801084e-07 -4.6067168e-08
2051 2.2429522e+02 6.0079001e+00 4.2412584e-02 -1.3877453e+01 1.1507791e-09 9.3974145e-07 -4.5355411e-08
2052 2.2403334e+02 5.9707418e+00 4.2369719e-02 -1.3750448e+01 1.1493145e-09 9.2967016e-07 -4.4601194e-08
2053 2.2376377e+02 5.9341841e+00 4.2326797e-02 -1.3622495e+01 1.1478520e-09 9.1786474e-07 -4.3805993e-08
2054 2.2348656e+02 5.8982213e+00 4.2283814e-02 -1.3493718e+01 1.1463915e-09 9.0439296e-07 -4.2971282e-08
2055 2.2320174e+02 5.8628630e+00 4.2240768e-02 -1.3364016e+01 1.1449330e-09 8.8932260e-07 -4.2098537e-08
2056 2.2291009e+02 5.8281114e+00 4.2197656e-02 -1.3233586e+01 1.1434766e-09 8.7272140e-07 -4.1189231e-08
2057 2.2261015e+02 5.7939835e+00 4.2154477e-02 -1.3102325e+01 1.1420222e-09 8.5465715e-07 -4.0244839e-08
2058 2.2230343e+02 5.7604746e+00 4.2111227e-02 -1.2970432e+01 1.1405699e-09 8.3519762e-07 -3.9266837e-08
2059 2.2198848e+02 5.7275872e+00 4.2067906e-02 -1.2837878e+01 1.1391196e-09 8.1441056e-07 -3.8256698e-08
2060 2.2166681e+02 5.6953389e+00 4.2024510e-02 -1.2704638e+01 1.1376713e-09 7.9236375e-07 -3.7215898e-08
2061 2.2133696e+02 5.6637251e+00 4.1981038e-02 -1.2570906e+01 1.1362251e-09 7.6912496e-07 -3.6145911e-08
2062 2.2100043e+02 5.6327564e+00 4.1937487e-02 -1.2436582e+01 1.1347809e-09 7.4476195e-07 -3.5048212e-08
2063 2.2065577e+02 5.6024284e+00 4.1893856e-02 -1.2301861e+01 1.1333387e-09 7.1934249e-07 -3.3924276e-08
2064 2.2030373e+02 5.5727594e+00 4.1850144e-02 -1.2166716e+01 1.1318985e-09 6.9293435e-07 -3.2775577e-08
2065 2.1994507e+02 5.5437379e+00 4.1806347e-02 -1.2031119e+01 1.1304604e-09 6.6560530e-07 -3.1603590e-08
2066 2.1957833e+02 5.5153750e+00 4.1762466e-02 -1.1895267e+01 1.1290242e-09 6.3742310e-07 -3.0409789e-08
2067 2.1920426e+02 5.4876744e+00 4.1718498e-02 -1.1759058e+01 1.1275901e-09 6.0845552e-07 -2.9195650e-08
2068 2.1882362e+02 5.4606326e+00 4.1674442e-02 -1.1622686e+01 1.1261579e-09 5.7877032e-07 -2.7962646e-08
2069 2.1843494e+02 5.4342535e+00 4.1630297e-02 -1.1486050e+01 1.1247278e-09 5.4843528e-07 -2.6712253e-08
2070 2.1803971e+02 5.4085488e+00 4.1586061e-02 -1.1349272e+01 1.1232997e-09 5.1751816e-07 -2.5445946e-08
2071 2.1763719e+02 5.3835078e+00 4.1541734e-02 -1.1212397e+01 1.1218738e-09 4.8608678e-07 -2.4165201e-08
2072 2.1722665e+02 5.3591351e+00 4.1497314e-02 -1.1075474e+01 1.1204496e-09 4.5420880e-07 -2.2871488e-08
2073 2.1680958e+02 5.3354278e+00 4.1452800e-02 -1.0938547e+01 1.1190275e-09 4.2195203e-07 -2.1566285e-08
2074 2.1638525e+02 5.3123980e+00 4.1408192e-02 -1.0801591e+01 1.1176073e-09 3.8938426e-07 -2.0251065e-08
2075 2.1595439e+02 5.2900431e+00 4.1363490e-02 -1.0664726e+01 1.1161891e-09 3.5657324e-07 -1.8927304e-08
2076 2.1551551e+02 5.2683533e+00 4.1318691e-02 -1.0527924e+01 1.1147728e-09 3.2358673e-07 -1.7596476e-08
2077 2.1507011e+02 5.2473411e+00 4.1273796e-02 -1.0391307e+01 1.1133586e-09 2.9049252e-07 -1.6260056e-08
2078 2.1461744e+02 5.2269971e+00 4.1228805e-02 -1.0254922e+01 1.1119463e-09 2.5735835e-07 -1.4919518e-08
2079 2.1415822e+02 5.2073339e+00 4.1183717e-02 -1.0118742e+01 1.1105360e-09 2.2425200e-07 -1.3576338e-08
2080 2.1369247e+02 5.1883349e+00 4.1138531e-02 -9.9828873e+00 1.1091276e-09 1.9124124e-07 -1.2231990e-08
2081 2.1322016e+02 5.1700133e+00 4.1093247e-02 -9.8473318e+00 1.1077213e-09 1.5839382e-07 -1.0887948e-08
2082 2.1274128e+02 5.1523674e+00 4.1047866e-02 -9.7121968e+00 1.1063168e-09 1.2577752e-07 -9.5456874e-09
2083 2.1225583e+02 5.1353883e+00 4.1002388e-02 -9.5775299e+00 1.1049143e-09 9.3460104e-08 -8.2066826e-09
2084 2.1176379e+02 5.1190897e+00 4.0956811e-02 -9.4433043e+00 1.1035138e-09 6.1509331e-08 -6.8724082e-09
2085 2.1126662e+02 5.1034480e+00 4.0911137e-02 -9.3096422e+00 1.1021152e-09 2.9992969e-08 -5.5443390e-09
2086 2.1076209e+02 5.0884771e+00 4.0865365e-02 -9.1765171e+00 1.1007186e-09 -1.0212155e-09 -4.2239494e-09
2087 2.1025166e+02 5.0741688e+00 4.0819496e-02 -9.0439772e+00 1.0993239e-09 -3.1465458e-08 -2.9127142e-09
2088 2.0973605e+02 5.0605148e+00 4.0773530e-02 -8.9120708e+00 1.0979314e-09 -6.1272008e-08 -1.6121084e-09
2089 2.0921375e+02 5.0475219e+00 4.0727467e-02 -8.7808464e+00 1.0965406e-09 -9.0373079e-08 -3.2360551e-10
2090 2.0868547e+02 5.0351824e+00 4.0681307e-02 -8.6503527e+00 1.0951517e-09 -1.1870091e-07 9.5131913e-10
2091 2.0815121e+02 5.0234959e+00 4.0635051e-02 -8.5205644e+00 1.0937647e-09 -1.4618774e-07 2.2111909e-09
2092 2.0761091e+02 5.0124549e+00 4.0588700e-02 -8.3916050e+00 1.0923796e-09 -1.7276581e-07 3.4545352e-09
2093 2.0706531e+02 5.0020518e+00 4.0542253e-02 -8.2635239e+00 1.0909965e-09 -1.9836734e-07 4.6798773e-09
2094 2.0651437e+02 4.9922869e+00 4.0495711e-02 -8.1362224e+00 1.0896153e-09 -2.2292458e-07 5.8857427e-09
2095 2.0595731e+02 4.9831604e+00 4.0449075e-02 -8.0098990e+00 1.0882360e-09 -2.4636975e-07 7.0706568e-09
2096 2.0539558e+02 4.9746579e+00 4.0402345e-02 -7.8845296e+00 1.0868586e-09 -2.6863511e-07 8.2331449e-09
2097 2.0482841e+02 4.9667798e+00 4.0355522e-02 -7.7601205e+00 1.0854831e-09 -2.8965287e-07 9.3717324e-09
2098 2.0425575e+02 4.9595271e+00 4.0308607e-02 -7.6367521e+00 1.0841095e-09 -3.0935528e-07 1.0484945e-08
2099 2.0367832e+02 4.9528781e+00 4.0261599e-02 -7.5144461e+00 1.0827378e-09 -3.2767457e-07 1.1571307e-08
2100 2.0309533e+02 4.9468414e+00 4.0214499e-02 -7.3932317e+00 1.0813683e-09 -3.4454302e-07 1.2629347e-08
2101 2.0250748e+02 4.9414108e+00 4.0167309e-02 -7.2731456e+00 1.0800004e-09 -3.5991031e-07 1.3657893e-08
2102 2.0191472e+02 4.9365660e+00 4.0120028e-02 -7.1542228e+00 1.0786344e-09 -3.7379631e-07 1.4657012e-08
2103 2.0131698e+02 4.9323166e+00 4.0072658e-02 -7.0364907e+00 1.0772703e-09 -3.8623838e-07 1.5627072e-08
2104 2.0071420e+02 4.9286578e+00 4.0025199e-02 -6.9199921e+00 1.0759081e-09 -3.9727388e-07 1.6568446e-08
2105 2.0010707e+02 4.9255770e+00 3.9977651e-02 -6.8047478e+00 1.0745477e-09 -4.0694016e-07 1.7481502e-08
2106 1.9949477e+02 4.9230623e+00 3.9930016e-02 -6.6907790e+00 1.0731892e-09 -4.1527458e-07 1.8366613e-08
2107 1.9887873e+02 4.9211238e+00 3.9882293e-02 -6.5781296e+00 1.0718326e-09 -4.2231449e-07 1.9224148e-08
2108 1.9825741e+02 4.9197423e+00 3.9834485e-02 -6.4668216e+00 1.0704779e-09 -4.2809726e-07 2.0054479e-08
2109 1.9763295e+02 4.9189132e+00 3.9786590e-02 -6.3568922e+00 1.0691253e-09 -4.3266035e-07 2.0857980e-08
2110 1.9700382e+02 4.9186325e+00 3.9738611e-02 -6.2483568e+00 1.0677743e-09 -4.3604090e-07 2.1635013e-08
2111 1.9637142e+02 4.9188961e+00 3.9690547e-02 -6.1412534e+00 1.0664251e-09 -4.3827637e-07 2.2385953e-08
2112 1.9573495e+02 4.9196925e+00 3.9642399e-02 -6.0356131e+00 1.0650779e-09 -4.3940412e-07 2.3111171e-08
2113 1.9509507e+02 4.9210179e+00 3.9594169e-02 -5.9314377e+00 1.0637324e-09 -4.3946151e-07 2.3811036e-08
2114 1.9445099e+02 4.9228611e+00 3.9545857e-02 -5.8287738e+00 1.0623889e-09 -4.3848589e-07 2.4485921e-08
2115 1.9380411e+02 4.9252111e+00 3.9497463e-02 -5.7276241e+00 1.0610472e-09 -4.3651462e-07 2.5136195e-08
2116 1.9315362e+02 4.9280644e+00 3.9448989e-02 -5.6280213e+00 1.0597073e-09 -4.3358506e-07 2.5762229e-08
2117 1.9250019e+02 4.9314176e+00 3.9400434e-02 -5.5299836e+00 1.0583693e-09 -4.2973456e-07 2.6364394e-08
2118 1.9184300e+02 4.9352526e+00 3.9351801e-02 -5.4335447e+00 1.0570333e-09 -4.2500052e-07 2.6943063e-08
2119 1.9118348e+02 4.9395662e+00 3.9303090e-02 -5.3387162e+00 1.0556990e-09 -4.1942022e-07 2.7498600e-08
2120 1.9052006e+02 4.9443478e+00 3.9254302e-02 -5.2455103e+00 1.0543664e-09 -4.1303104e-07 2.8031381e-08
2121 1.8985490e+02 4.9495946e+00 3.9205437e-02 -5.1539543e+00 1.0530358e-09 -4.0587035e-07 2.8541774e-08
2122 1.8918644e+02 4.9552887e+00 3.9156497e-02 -5.0640612e+00 1.0517069e-09 -3.9797550e-07 2.9030150e-08
2123 1.8851535e+02 4.9614348e+00 3.9107483e-02 -4.9758518e+00 1.0503799e-09 -3.8938385e-07 2.9496881e-08
2124 1.8784305e+02 4.9680079e+00 3.9058395e-02 -4.8893474e+00 1.0490546e-09 -3.8013276e-07 2.9942337e-08
2125 1.8716722e+02 4.9750054e+00 3.9009235e-02 -4.8045620e+00 1.0477315e-09 -3.7025967e-07 3.0366895e-08
2126 1.8649003e+02 4.9824247e+00 3.8960004e-02 -4.7215105e+00 1.0464099e-09 -3.5980175e-07 3.0770912e-08
2127 1.8581067e+02 4.9902485e+00 3.8910704e-02 -4.6402151e+00 1.0450901e-09 -3.4879646e-07 3.1154766e-08
2128 1.8512979e+02 4.9984670e+00 3.8861334e-02 -4.5606840e+00 1.0437722e-09 -3.3728114e-07 3.1518827e-08
2129 1.8444733e+02 5.0070704e+00 3.8811897e-02 -4.4829255e+00 1.0424560e-09 -3.2529316e-07 3.1863466e-08
2130 1.8376247e+02 5.0160490e+00 3.8762395e-02 -4.4069708e+00 1.0411417e-09 -3.1286986e-07 3.2189052e-08
2131 1.8307662e+02 5.0253932e+00 3.8712827e-02 -4.3328290e+00 1.0398291e-09 -3.0004862e-07 3.2495958e-08
2132 1.8238897e+02 5.0351008e+00 3.8663197e-02 -4.2605172e+00 1.0385186e-09 -2.8686680e-07 3.2784558e-08
2133 1.8170019e+02 5.0451475e+00 3.8613505e-02 -4.1900305e+00 1.0372097e-09 -2.7336171e-07 3.3055213e-08
2134 1.8101021e+02 5.0555387e+00 3.8563753e-02 -4.1213869e+00 1.0359025e-09 -2.5957073e-07 3.3308299e-08
2135 1.8031968e+02 5.0662501e+00 3.8513943e-02 -4.0545971e+00 1.0345971e-09 -2.4553122e-07 3.3544187e-08
2136 1.7962856e+02 5.0772723e+00 3.8464076e-02 -3.9896575e+00 1.0332935e-09 -2.3128053e-07 3.3763246e-08
2137 1.7893600e+02 5.0886034e+00 3.8414154e-02 -3.9265796e+00 1.0319917e-09 -2.1685602e-07 3.3965848e-08
2138 1.7824344e+02 5.1002342e+00 3.8364179e-02 -3.8653682e+00 1.0306919e-09 -2.0229508e-07 3.4152371e-08
2139 1.7755080e+02 5.1121404e+00 3.8314153e-02 -3.8060354e+00 1.0293936e-09 -1.8763499e-07 3.4323170e-08
2140 1.7685801e+02 5.1243278e+00 3.8264079e-02 -3.7485868e+00 1.0280972e-09 -1.7291314e-07 3.4478623e-08
2141 1.7616499e+02 5.1367723e+00 3.8213957e-02 -3.6930206e+00 1.0268024e-09 -1.5816688e-07 3.4619100e-08
2142 1.7547241e+02 5.1494722e+00 3.8163790e-02 -3.6393356e+00 1.0255095e-09 -1.4343358e-07 3.4744973e-08
2143 1.7477947e+02 5.1624034e+00 3.8113581e-02 -3.5875457e+00 1.0242183e-09 -1.2875059e-07 3.4856612e-08
2144 1.7408758e+02 5.1755717e+00 3.8063331e-02 -3.5376453e+00 1.0229291e-09 -1.1415528e-07 3.4954392e-08
2145 1.7339592e+02 5.1889531e+00 3.8013043e-02 -3.4896454e+00 1.0216414e-09 -9.9684965e-08 3.5038675e-08
2146 1.7270442e+02 5.2025312e+00 3.7962718e-02 -3.4435470e+00 1.0203555e-09 -8.5377026e-08 3.5109835e-08
2147 1.7201376e+02 5.2163117e+00 3.7912361e-02 -3.3993496e+00 1.0190713e-09 -7.1268815e-08 3.5168244e-08
2148 1.7132386e+02 5.2302707e+00 3.7861972e-02 -3.3570496e+00 1.0177889e-09 -5.7397686e-08 3.5214271e-08
2149 1.7063540e+02 5.2443993e+00 3.7811555e-02 -3.3166450e+00 1.0165082e-09 -4.3800995e-08 3.5248288e-08
2150 1.6994756e+02 5.2586882e+00 3.7761111e-02 -3.2781348e+00 1.0152295e-09 -3.0516102e-08 3.5270674e-08
2151 1.6926101e+02 5.2731214e+00 3.7710644e-02 -3.2415178e+00 1.0139523e-09 -1.7571785e-08 3.5281795e-08
2152 1.6857568e+02 5.2876908e+00 3.7660156e-02 -3.2067938e+00 1.0126768e-09 -4.9626042e-09 3.5282098e-08
2153 1.6789222e+02 5.3023812e+00 3.7609650e-02 -3.1739625e+00 1.0114031e-09 7.3254495e-09 3.5272032e-08
2154 1.6720980e+02 5.3171848e+00 3.7559128e-02 -3.1430180e+00 1.0101311e-09 1.9306386e-08 3.5252050e-08
2155 1.6652984e+02 5.3321011e+00 3.7508593e-02 -3.1139519e+00 1.0088611e-09 3.0994218e-08 3.5222606e-08
2156 1.6585076e+02 5.3471003e+00 3.7458047e-02 -3.0867566e+00 1.0075925e-09 4.2402950e-08 3.5184141e-08
2157 1.6517396e+02 5.3621892e+00 3.7407494e-02 -3.0614251e+00 1.0063257e-09 5.3546594e-08 3.5137112e-08
2158 1.6449937e+02 5.3773527e+00 3.7356935e-02 -3.0379509e+00 1.0050606e-09 6.4439158e-08 3.5081969e-08
2159 1.6382615e+02 5.3925831e+00 3.7306375e-02 -3.0163281e+00 1.0037972e-09 7.5094653e-08 3.5019163e-08
2160 1.6315572e+02 5.4078575e+00 3.7255814e-02 -2.9965491e+00 1.0025357e-09 8.5527109e-08 3.4949153e-08
2161 1.6248724e+02 5.4231758e+00 3.7205256e-02 -2.9786052e+00 1.0012758e-09 9.5750497e-08 3.4872372e-08
2162 1.6182139e+02 5.4385300e+00 3.7154704e-02 -2.9624836e+00 1.0000175e-09 1.0577884e-07 3.4789281e-08
2163 1.6115807e+02 5.4539049e+00 3.7104160e-02 -2.9481757e+00 9.9876094e-10 1.1562616e-07 3.4700329e-08
2164 1.6049721e+02 5.4692854e+00 3.7053627e-02 -2.9356705e+00 9.9750609e-10 1.2530645e-07 3.4605968e-08
2165 1.5983872e+02 5.4846634e+00 3.7003108e-02 -2.9249589e+00 9.9625317e-10 1.3483375e-07 3.4506652e-08
2166 1.5918328e+02 5.5000313e+00 3.6952604e-02 -2.9160322e+00 9.9500172e-10 1.4422203e-07 3.4402824e-08
2167 1.5853080e+02 5.5153737e+00 3.6902119e-02 -2.9088784e+00 9.9375196e-10 1.5348532e-07 3.4294939e-08
2168 1.5788119e+02 5.5306902e+00 3.6851654e-02 -2.9034795e+00 9.9250390e-10 1.6263762e-07 3.4183448e-08
2169 1.5723439e+02 5.5459580e+00 3.6801214e-02 -2.8998133e+00 9.9125776e-10 1.7169298e-07 3.4068809e-08
2170 1.5659106e+02 5.5611841e+00 3.6750799e-02 -2.8978595e+00 9.9001308e-10 1.8066535e-07 3.3951457e-08
2171 1.5595037e+02 5.5763457e+00 3.6700412e-02 -2.8975984e+00 9.8877008e-10 1.8956875e-07 3.3831850e-08
2172 1.5531374e+02 5.5914498e+00 3.6650056e-02 -2.8990085e+00 9.8752876e-10 1.9841722e-07 3.3710441e-08
2173 1.5468035e+02 5.6064735e+00 3.6599732e-02 -2.9020724e+00 9.8628912e-10 2.0722474e-07 3.3587678e-08
2174 1.5405086e+02 5.6214162e+00 3.6549444e-02 -2.9067693e+00 9.8505140e-10 2.1600536e-07 3.3464018e-08
2175 1.5342519e+02 5.6362625e+00 3.6499193e-02 -2.9130820e+00 9.8381511e-10 2.2477303e-07 3.3339902e-08
2176 1.5280329e+02 5.6510043e+00 3.6448981e-02 -2.9209916e+00 9.8258050e-10 2.3354180e-07 3.3215786e-08
2177 1.5218506e+02 5.6656410e+00 3.6398811e-02 -2.9304806e+00 9.8134755e-10 2.4232567e-07 3.3092121e-08
2178 1.5157044e+02 5.6801496e+00 3.6348683e-02 -2.9415318e+00 9.8011650e-10 2.5113870e-07 3.2969364e-08
2179 1.5096010e+02 5.6945294e+00 3.6298602e-02 -2.9541287e+00 9.7888689e-10 2.5999480e-07 3.2847952e-08
2180 1.5035398e+02 5.7087647e+00 3.6248567e-02 -2.9682539e+00 9.7765894e-10 2.6890802e-07 3.2728341e-08
2181 1.4975125e+02 5.7228473e+00 3.6198582e-02 -2.9838905e+00 9.7643264e-10 2.7789238e-07 3.2610985e-08
2182 1.4915334e+02 5.7367689e+00 3.6148648e-02 -3.0010148e+00 9.7520800e-10 2.8696188e-07 3.2496332e-08
2183 1.4855944e+02 5.7505285e+00 3.6098766e-02 -3.0196020e+00 9.7398525e-10 2.9613057e-07 3.2384838e-08
2184 1.4797022e+02 5.7641104e+00 3.6048939e-02 -3.0396278e+00 9.7276391e-10 3.0541239e-07 3.2276946e-08
2185 1.4738487e+02 5.7775061e+00 3.5999167e-02 -3.0610685e+00 9.7154422e-10 3.1482139e-07 3.2173110e-08
2186 1.4680409e+02 5.7907145e+00 3.5949454e-02 -3.0838994e+00 9.7032618e-10 3.2437156e-07 3.2073781e-08
2187 1.4622854e+02 5.8037195e+00 3.5899800e-02 -3.1080982e+00 9.6911001e-10 3.3407701e-07 3.1979417e-08
2188 1.4565669e+02 5.8165200e+00 3.5850206e-02 -3.1336419e+00 9.6789526e-10 3.4395158e-07 3.1890455e-08
2189 1.4508995e+02 5.8290998e+00 3.5800675e-02 -3.1605058e+00 9.6668213e-10 3.5400935e-07 3.1807351e-08
2190 1.4452828e+02 5.8414650e+00 3.5751208e-02 -3.1886660e+00 9.6547065e-10 3.6426435e-07 3.1730558e-08
2191 1.4397088e+02 5.8535844e+00 3.5701806e-02 -3.2181013e+00 9.6426102e-10 3.7473061e-07 3.1660529e-08
2192 1.4341843e+02 5.8654713e+00 3.5652471e-02 -3.2487859e+00 9.6305280e-10 3.8542207e-07 3.1597708e-08
2193 1.4287088e+02 5.8771018e+00 3.5603204e-02 -3.2806983e+00 9.6184620e-10 3.9635277e-07 3.1542549e-08
2194 1.4232744e+02 5.8884743e+00 3.5554006e-02 -3.3138164e+00 9.6064123e-10 4.0753672e-07 3.1495503e-08
2195 1.4178955e+02 5.8995794e+00 3.5504879e-02 -3.3481152e+00 9.5943810e-10 4.1898804e-07 3.1457029e-08
2196 1.4125716e+02 5.9104080e+00 3.5455825e-02 -3.3835647e+00 9.5823637e-10 4.3072053e-07 3.1427561e-08
2197 1.4072948e+02 5.9209579e+00 3.5406843e-02 -3.4201368e+00 9.5703625e-10 4.4274830e-07 3.1407559e-08
2198 1.4020646e+02 5.9312197e+00 3.5357937e-02 -3.4577921e+00 9.5583775e-10 4.5508536e-07 3.1397472e-08
2199 1.3968881e+02 5.9411913e+00 3.5309107e-02 -3.4965116e+00 9.5464108e-10 4.6774577e-07 3.1397756e-08
2200 1.3917650e+02 5.9508627e+00 3.5260354e-02 -3.5362577e+00 9.5344580e-10 4.8074343e-07 3.1408854e-08
2201 1.3866947e+02 5.9602319e+00 3.5211680e-02 -3.5770086e+00 9.5225212e-10 4.9408420e-07 3.1431169e-08
2202 1.3816770e+02 5.9692890e+00 3.5163086e-02 -3.6187229e+00 9.5106027e-10 5.0774116e-07 3.1464902e-08
2203 1.3767114e+02 5.9780321e+00 3.5114573e-02 -3.6613896e+00 9.4986980e-10 5.2167881e-07 3.1510182e-08
2204 1.3718052e+02 5.9864514e+00 3.5066144e-02 -3.7049757e+00 9.4868092e-10 5.3586203e-07 3.1567160e-08
2205 1.3669504e+02 5.9945445e+00 3.5017798e-02 -3.7494555e+00 9.4749365e-10 5.5025557e-07 3.1635979e-08
2206 1.3621469e+02 6.0023088e+00 3.4969537e-02 -3.7948184e+00 9.4630819e-10 5.6482424e-07 3.1716785e-08
2207 1.3574018e+02 6.0097270e+00 3.4921363e-02 -3.8410313e+00 9.4512409e-10 5.7953267e-07 3.1809715e-08
2208 1.3527074e+02 6.0167961e+00 3.4873278e-02 -3.8880689e+00 9.4394159e-10 5.9434567e-07 3.1914915e-08
2209 1.3480708e+02 6.0235133e+00 3.4825282e-02 -3.9359058e+00 9.4276067e-10 6.0922799e-07 3.2032529e-08
2210 1.3434918e+02 6.0298757e+00 3.4777376e-02 -3.9845165e+00 9.4158156e-10 6.2414453e-07 3.2162707e-08
2211 1.3389628e+02 6.0358801e+00 3.4729563e-02 -4.0338684e+00 9.4040381e-10 6.3905974e-07 3.2305577e-08
2212 1.3344909e+02 6.0415232e+00 3.4681843e-02 -4.0839360e+00 9.3922764e-10 6.5393853e-07 3.2461290e-08
2213 1.3300761e+02 6.0467868e+00 3.4634219e-02 -4.1346792e+00 9.3805328e-10 6.6874573e-07 3.2629993e-08
2214 1.3257181e+02 6.0516896e+00 3.4586691e-02 -4.1860803e+00 9.3688026e-10 6.8344592e-07 3.2811821e-08
2215 1.3214093e+02 6.0562133e+00 3.4539260e-02 -4.2381064e+00 9.3570881e-10 6.9800395e-07 3.3006922e-08
2216 1.3171644e+02 6.0603540e+00 3.4491930e-02 -4.2907174e+00 9.3453894e-10 7.1238455e-07 3.3215438e-08
2217 1.3129759e+02 6.0641153e+00 3.4444699e-02 -4.3438955e+00 9.3337086e-10 7.2655265e-07 3.3437521e-08
2218 1.3088436e+02 6.0674932e+00 3.4397571e-02 -4.3976007e+00 9.3220412e-10 7.4047266e-07 3.3673297e-08
2219 1.3047599e+02 6.0704835e+00 3.4350547e-02 -4.4518076e+00 9.3103894e-10 7.5410951e-07 3.3922919e-08
2220 1.3007397e+02 6.0730896e+00 3.4303628e-02 -4.5064910e+00 9.2987555e-10 7.6742804e-07 3.4186534e-08
2221 1.2967755e+02 6.0752995e+00 3.4256815e-02 -4.5616182e+00 9.2871349e-10 7.8039281e-07 3.4464275e-08
2222 1.2928670e+02 6.0771163e+00 3.4210110e-02 -4.6171492e+00 9.2755299e-10 7.9296866e-07 3.4756291e-08
2223 1.2890217e+02 6.0785427e+00 3.4163515e-02 -4.6730661e+00 9.2639427e-10 8.0512055e-07 3.5062733e-08
2224 1.2852246e+02 6.0795667e+00 3.4117030e-02 -4.7293288e+00 9.2523687e-10 8.1681284e-07 3.5383728e-08
2225 1.2814906e+02 6.0801834e+00 3.4070658e-02 -4.7859196e+00 9.2408103e-10 8.2801047e-07 3.5719426e-08
2226 1.2778048e+02 6.0804028e+00 3.4024399e-02 -4.8427984e+00 9.2292673e-10 8.3867819e-07 3.6069972e-08
2227 1.2741818e+02 6.0802049e+00 3.3978255e-02 -4.8999399e+00 9.2177420e-10 8.4878087e-07 3.6435512e-08
2228 1.2706144e+02 6.0795994e+00 3.3932227e-02 -4.9573189e+00 9.2062299e-10 8.5828304e-07 3.6816182e-08
2229 1.2670950e+02 6.0785812e+00 3.3886316e-02 -5.0148954e+00 9.1947332e-10 8.6714955e-07 3.7212128e-08
2230 1.2636385e+02 6.0771448e+00 3.3840524e-02 -5.0726442e+00 9.1832541e-10 8.7534538e-07 3.7623502e-08
2231 1.2602374e+02 6.0752922e+00 3.3794852e-02 -5.1305327e+00 9.1717881e-10 8.8283486e-07 3.8050431e-08
2232 1.2568917e+02 6.0730252e+00 3.3749301e-02 -5.1885357e+00 9.1603375e-10 8.8958293e-07 3.8493066e-08
2233 1.2535940e+02 6.0703383e+00 3.3703872e-02 -5.2466206e+00 9.1489043e-10 8.9555448e-07 3.8951555e-08
2234 1.2503592e+02 6.0672479e+00 3.3658566e-02 -5.3047549e+00 9.1374843e-10 9.0071402e-07 3.9426032e-08
